#Version : AU 1.2.0 Feb 13 2020
Orientation:,IO Type:,IO Index:,Direction:,Port Name:,Mapped Port:,Associated Clock:,Clock Edge:,Time Factor(%):,Min Time(ns):
TOP,IO_REG,7,INPUT,A2F_T_7_4,MU0_MATHB_EFPGA_MAC_OUT_23_,CLK0,Rising,,
TOP,IO_REG,7,INPUT,A2F_T_7_5,MU0_MATHB_EFPGA_MAC_OUT_22_,CLK0,Rising,,
TOP,IO_REG,7,INPUT,A2Freg_T_7_0,GND
TOP,IO_BUF,8,OUTPUT,F2A_T_8_0,MU0_EFPGA_MATHB_OPER_DATA_20_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_1,MU0_EFPGA_MATHB_OPER_DATA_19_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_2,MU0_EFPGA_MATHB_OPER_DATA_18_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_3,MU0_EFPGA_MATHB_OPER_DATA_17_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_4,MU0_EFPGA_MATHB_OPER_DATA_16_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_5,MU0_EFPGA_MATHB_OPER_DATA_15_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_6,MU0_EFPGA_MATHB_OPER_DATA_14_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_7,MU0_EFPGA_MATHB_OPER_DATA_13_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_8,MU0_EFPGA_MATHB_OPER_DATA_12_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_9,MU0_EFPGA_MATHB_OPER_DATA_11_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_10,MU0_EFPGA_MATHB_OPER_DATA_10_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_11,MU0_EFPGA_MATHB_OPER_DATA_9_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_12,MU0_EFPGA_MATHB_OPER_DATA_8_,CLK0,Rising,,
TOP,IO_BUF,8,OUTPUT,F2A_T_8_13,MU0_EFPGA_MATHB_OPER_DATA_7_,CLK0,Rising,,
